action_taken,action_taken_name,applicant_ethnicity,applicant_ethnicity_name,applicant_income_000s,applicant_race_1,applicant_race_name_1,applicant_sex,applicant_sex_name,co_applicant_ethnicity,co_applicant_ethnicity_name,co_applicant_race_1,co_applicant_race_name_1,co_applicant_sex,co_applicant_sex_name,county_name,loan_purpose,loan_purpose_name,loan_type,loan_type_name,owner_occupancy,owner_occupancy_name,preapproval,property_type,property_type_name,purchaser_type,purchaser_type_name,,hud_median_family_income,loan_amount_000s,number_of_1_to_4_family_units,number_of_owner_occupied_units,population
1,Loan originated,3,"Information not provided by applicant in mail, Internet, or telephone application",234,6,"Information not provided by applicant in mail, Internet, or telephone application",1,Male,3,"Information not provided by applicant in mail, Internet, or telephone application",6,"Information not provided by applicant in mail, Internet, or telephone application",2,Female,Nassau County,1,Home purchase,1,Conventional,1,Owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),468,109000,380,1101,965,4064
1,Loan originated,2,Not Hispanic or Latino,85,5,White,1,Male,2,Not Hispanic or Latino,5,White,2,Female,Dutchess County,1,Home purchase,1,Conventional,1,Owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),6,"Commercial bank, savings bank or savings association",229,95200,90,1794,1215,3823
1,Loan originated,2,Not Hispanic or Latino,190,5,White,2,Female,5,No co-applicant,8,No co-applicant,5,No co-applicant,Richmond County,1,Home purchase,1,Conventional,1,Owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,11391,71300,473,1463,1051,3813
1,Loan originated,2,Not Hispanic or Latino,135,5,White,1,Male,2,Not Hispanic or Latino,5,White,2,Female,Nassau County,3,Refinancing,1,Conventional,1,Owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,514,109000,324,2100,1944,6614
1,Loan originated,2,Not Hispanic or Latino,63,2,Asian,1,Male,5,No co-applicant,8,No co-applicant,5,No co-applicant,Richmond County,1,Home purchase,1,Conventional,1,Owner-occupied as a principal dwelling,2,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,11130,71300,250,789,621,2702
1,Loan originated,2,Not Hispanic or Latino,81,5,White,2,Female,5,No co-applicant,8,No co-applicant,5,No co-applicant,Nassau County,1,Home purchase,1,Conventional,1,Owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),472,109000,266,1449,1410,4472
1,Loan originated,2,Not Hispanic or Latino,353,5,White,2,Female,5,No co-applicant,8,No co-applicant,5,No co-applicant,Orange County,1,Home purchase,1,Conventional,1,Owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),6,"Commercial bank, savings bank or savings association",245,71300,300,1476,1157,4414
1,Loan originated,2,Not Hispanic or Latino,137,2,Asian,1,Male,2,Not Hispanic or Latino,2,Asian,2,Female,Nassau County,1,Home purchase,1,Conventional,1,Owner-occupied as a principal dwelling,1,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,11432,109000,625,1423,1480,4997
1,Loan originated,1,Hispanic or Latino,80,5,White,1,Male,5,No co-applicant,8,No co-applicant,5,No co-applicant,Suffolk County,1,Home purchase,2,FHA-insured,1,Owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),6,"Commercial bank, savings bank or savings association",25,109000,280,1080,1055,3335
1,Loan originated,2,Not Hispanic or Latino,100,5,White,1,Male,2,Not Hispanic or Latino,5,White,2,Female,Albany County,3,Refinancing,1,Conventional,1,Owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),3,Freddie Mac (FHLMC),11145,82700,106,2237,1872,6061
1,Loan originated,2,Not Hispanic or Latino,15,5,White,1,Male,5,No co-applicant,8,No co-applicant,5,No co-applicant,Cattaraugus County,2,Home improvement,1,Conventional,1,Owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,2053,60000,4,1664,1192,3520
1,Loan originated,2,Not Hispanic or Latino,96,5,White,2,Female,5,No co-applicant,8,No co-applicant,5,No co-applicant,Kings County,3,Refinancing,1,Conventional,1,Owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),3,Freddie Mac (FHLMC),3977,71300,362,36,49,6250
1,Loan originated,2,Not Hispanic or Latino,270,5,White,2,Female,2,Not Hispanic or Latino,5,White,1,Male,Ontario County,1,Home purchase,1,Conventional,2,Not owner-occupied as a principal dwelling,2,1,One-to-four family dwelling (other than manufactured housing),3,Freddie Mac (FHLMC),11618,69700,130,2885,1845,5025
1,Loan originated,2,Not Hispanic or Latino,113,5,White,1,Male,2,Not Hispanic or Latino,5,White,2,Female,Nassau County,3,Refinancing,1,Conventional,1,Owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),528,109000,330,1101,965,4064
1,Loan originated,2,Not Hispanic or Latino,225,5,White,1,Male,5,No co-applicant,8,No co-applicant,5,No co-applicant,Suffolk County,3,Refinancing,1,Conventional,1,Owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),7,"Life insurance company, credit union, mortgage bank, or finance company",104,109000,495,2091,2018,6241
1,Loan originated,2,Not Hispanic or Latino,59,5,White,1,Male,2,Not Hispanic or Latino,5,White,2,Female,Albany County,1,Home purchase,1,Conventional,1,Owner-occupied as a principal dwelling,2,1,One-to-four family dwelling (other than manufactured housing),9,Other type of purchaser,1111,82700,160,2956,2338,7278
1,Loan originated,2,Not Hispanic or Latino,54,5,White,1,Male,5,No co-applicant,8,No co-applicant,5,No co-applicant,Kings County,3,Refinancing,1,Conventional,2,Not owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,33,71300,220,246,91,2932
1,Loan originated,2,Not Hispanic or Latino,108,5,White,2,Female,5,No co-applicant,8,No co-applicant,5,No co-applicant,Westchester County,2,Home improvement,1,Conventional,1,Owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,1157590,71300,20,95,432,2033
1,Loan originated,2,Not Hispanic or Latino,155,5,White,1,Male,2,Not Hispanic or Latino,5,White,2,Female,Suffolk County,1,Home purchase,1,Conventional,1,Owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,534,109000,484,1367,1170,4166
1,Loan originated,3,"Information not provided by applicant in mail, Internet, or telephone application",45,5,White,2,Female,5,No co-applicant,8,No co-applicant,5,No co-applicant,Bronx County,1,Home purchase,1,Conventional,1,Owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,11193,71300,40,393,99,5461
1,Loan originated,2,Not Hispanic or Latino,104,5,White,2,Female,5,No co-applicant,8,No co-applicant,5,No co-applicant,Suffolk County,3,Refinancing,1,Conventional,1,Owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),380386,109000,163,2859,2241,8793
1,Loan originated,2,Not Hispanic or Latino,48,5,White,2,Female,2,Not Hispanic or Latino,5,White,1,Male,Nassau County,2,Home improvement,1,Conventional,1,Owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,76,109000,25,1820,1744,5659
1,Loan originated,2,Not Hispanic or Latino,219,5,White,1,Male,2,Not Hispanic or Latino,5,White,2,Female,Queens County,1,Home purchase,1,Conventional,1,Owner-occupied as a principal dwelling,2,1,One-to-four family dwelling (other than manufactured housing),3,Freddie Mac (FHLMC),91365,71300,626,1053,697,6197
1,Loan originated,2,Not Hispanic or Latino,98,5,White,2,Female,5,No co-applicant,8,No co-applicant,5,No co-applicant,Suffolk County,3,Refinancing,1,Conventional,1,Owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,535,109000,180,1477,1417,4333
1,Loan originated,2,Not Hispanic or Latino,116,5,White,2,Female,5,No co-applicant,8,No co-applicant,5,No co-applicant,Richmond County,1,Home purchase,1,Conventional,1,Owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),11224,71300,200,1110,937,3450
1,Loan originated,2,Not Hispanic or Latino,629,5,White,1,Male,2,Not Hispanic or Latino,5,White,2,Female,New York County,2,Home improvement,1,Conventional,1,Owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,105172,71300,500,64,1753,5401
1,Loan originated,2,Not Hispanic or Latino,57,5,White,2,Female,5,No co-applicant,8,No co-applicant,5,No co-applicant,Monroe County,2,Home improvement,1,Conventional,1,Owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,33,69700,29,860,787,2076
1,Loan originated,2,Not Hispanic or Latino,170,5,White,1,Male,2,Not Hispanic or Latino,5,White,2,Female,Queens County,1,Home purchase,1,Conventional,1,Owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,11704,71300,480,1039,739,2575
1,Loan originated,2,Not Hispanic or Latino,245,5,White,2,Female,2,Not Hispanic or Latino,5,White,2,Female,Nassau County,1,Home purchase,1,Conventional,1,Owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,548,109000,310,2196,1981,6562
1,Loan originated,2,Not Hispanic or Latino,95,5,White,1,Male,2,Not Hispanic or Latino,5,White,2,Female,Schenectady County,1,Home purchase,1,Conventional,1,Owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),3,Freddie Mac (FHLMC),11226,82700,220,762,650,2064
1,Loan originated,2,Not Hispanic or Latino,177,5,White,1,Male,2,Not Hispanic or Latino,5,White,2,Female,Westchester County,1,Home purchase,1,Conventional,1,Owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),330238,71300,462,1642,1508,5626
1,Loan originated,2,Not Hispanic or Latino,135,5,White,1,Male,2,Not Hispanic or Latino,5,White,2,Female,Orange County,1,Home purchase,1,Conventional,1,Owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,267,71300,268,2019,1782,5779
1,Loan originated,3,"Information not provided by applicant in mail, Internet, or telephone application",353,6,"Information not provided by applicant in mail, Internet, or telephone application",3,"Information not provided by applicant in mail, Internet, or telephone application",3,"Information not provided by applicant in mail, Internet, or telephone application",6,"Information not provided by applicant in mail, Internet, or telephone application",3,"Information not provided by applicant in mail, Internet, or telephone application",Queens County,3,Refinancing,1,Conventional,1,Owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),11707,71300,320,264,894,6232
1,Loan originated,1,Hispanic or Latino,170,5,White,2,Female,1,Hispanic or Latino,5,White,1,Male,Suffolk County,1,Home purchase,1,Conventional,1,Owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),557,109000,336,1605,1358,5083
1,Loan originated,2,Not Hispanic or Latino,52,2,Asian,2,Female,2,Not Hispanic or Latino,2,Asian,1,Male,Richmond County,1,Home purchase,1,Conventional,1,Owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),11232,71300,301,1189,754,4693
1,Loan originated,2,Not Hispanic or Latino,121,5,White,1,Male,2,Not Hispanic or Latino,5,White,2,Female,Suffolk County,1,Home purchase,1,Conventional,1,Owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),490,109000,417,1479,1183,4323
1,Loan originated,2,Not Hispanic or Latino,90,5,White,2,Female,5,No co-applicant,8,No co-applicant,5,No co-applicant,Dutchess County,1,Home purchase,1,Conventional,1,Owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),6,"Commercial bank, savings bank or savings association",271,95200,225,866,802,2866
1,Loan originated,2,Not Hispanic or Latino,52,5,White,1,Male,5,No co-applicant,8,No co-applicant,5,No co-applicant,Erie County,1,Home purchase,1,Conventional,1,Owner-occupied as a principal dwelling,2,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),24792,69000,154,1513,1479,4166
1,Loan originated,2,Not Hispanic or Latino,104,5,White,2,Female,2,Not Hispanic or Latino,5,White,1,Male,Nassau County,1,Home purchase,1,Conventional,1,Owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),561,109000,339,2239,1964,6492
